id,question
390,What was the total number of cardinals in Rome who gave mass in the basilicas?
391,What is the significant feature of the Pantheon's ceiling?
391,What was discovered in Largo di Torre Argentina after demolishing the houses and streets?
391,Which Emperor built Castel Sant' Angelo?
391,What was the original purpose of Castel Sant' Angelo?
391,How was Castel Sant' Angelo used by the Popes during turbulent times?
392,What city is being described here?
392,What kind of activities does the text focus on in Rome?
392,Is there a specific subsection mentioned for the activities in Rome?
392,What can you do in the mentioned city according to the text?
392,Does the text provide a list of things you can ask for in Rome?
393,What should I do in case of an emergency in Rome?
393,Which number should I call for police assistance in Rome?
393,What is the emergency number for medical first aid in Rome?
393,Is there a specific number to reach the fire department in Rome?
393,What important information should I have on hand when traveling in Rome?
394,When does the free access week for landmarks usually take place in Rome?
394,What is the name of the week in Rome when access to landmarks is free?
394,Are the Colosseum and ancient Forum included in the free access week?
394,Who owns the landmarks that are free to access during 'La settimana dei beni culturali'?
394,Is the Quirinale presidential palace open to the public during the cultural week in Rome?
395,What should I look for when I want to buy ice cream in Rome?
395,Is there a charge for sitting inside a gelateria?
395,What should I expect when choosing ice cream flavors in Rome?
395,What does 'Panna' mean when ordering gelato in Rome?
395,Will I have to pay extra for whipped cream on my gelato if I've already paid for my ice cream?
396,Which street is known for affordable clothing in Rome?
396,Where can I find designer stores in Rome?
396,What is a good shop for cheap clothing of reasonable quality in Rome?
396,When do summer sales typically begin in Rome?
396,Which chain is recommended for buying children's clothing in Rome?
397,What should I do to find good restaurants in Rome?
397,How can I communicate with the waitstaff at local Roman restaurants?
397,Where can I find authentic Italian trattorias with reasonable prices in Rome?
397,"What is a popular spot in Rome to buy cheese, prosciutto, and pastries?"
397,What is a budget-friendly alternative for a picnic lunch in Rome?
398,What is a popular activity for tourists in Rome's nightlife?
398,Is there a well-known pub crawl event in Rome?
398,Which specific pub crawl has been operating since 1999?
398,How long has the Colosseum Pub Crawl been organizing parties?
398,What kind of events does the Colosseum Pub Crawl host?
399,What is the attitude of the Italian public towards crime victims?
399,How do the police in Rome generally behave towards tourists?
399,What is the difference between Carabinieri and Polizia?
399,Why is it important to report a robbery at a police station in Rome?
399,How likely is it that reporting a robbery will lead to the recovery of stolen possessions?
400,Where would I be staying if I chose the Modern Centre in Rome?
400,What area of Rome is the Modern Centre located in?
400,Can you tell me more about the accommodations in the Modern Centre of Rome?
400,Is the Modern Centre a good place to stay for experiencing Rome?
400,What are the nearby attractions if I stay in the Modern Centre of Rome?
401,Which city does this text describe?
401,What parts of the city are mentioned?
401,Is the Vatican listed in the text?
401,Are there any details about accommodation in Trastevere?
401,Is the Colosseum mentioned in relation to any specific area?
402,Which notable street in Central Rome is famous for shopping and dining?
402,Can you name one of the areas found within Central Rome?
402,Is the Quirinale located in Central Rome?
402,"If I want to stay in a hotel, would Central Rome be a suitable choice?"
402,Is the district containing the Trevi fountain part of Central Rome?
403,Where can I find more Kosher dining options in Rome?
403,Is there a specific area in Rome known for Kosher dining?
403,Are there any Kosher dining places near educational institutions in Rome?
403,Can you tell me if there are Kosher dining options close to public transportation in Rome?
403,I'm near the synagogue in Rome; are there Kosher dining places around?
404,What time of day do most pizza restaurants in Rome serve pizza?
404,Which dish can I try as a starter for a Roman meal?
404,How is the crust of a typical Roman pizza?
404,Why should I avoid pizza restaurants in tourist areas?
